student_id,school_name,grade_level_2019,program_name,map_term,subject,rit_score,percentile,quartile,typical_fall_to_spring_growth
15750,School F,1,,Fall,Math,172,83,4,18
15750,School F,1,,Spring,Math,,,,
25509,School F,1,,Fall,Math,147,19,1,24
25509,School F,1,,Spring,Math,,,,
15289,School F,1,,Fall,Math,164,64,3,20
15289,School F,1,,Spring,Math,,,,
26368,School F,1,SPED,Fall,Math,151,28,2,23
26368,School F,1,SPED,Spring,Math,160,6,1,
11333,School F,1,,Fall,Math,140,8,1,26
11333,School F,1,,Spring,Math,,,,
27808,School F,1,SPED,Fall,Math,147,19,1,24
27808,School F,1,SPED,Spring,Math,163,10,1,
17410,School F,1,,Fall,Math,167,72,3,19
17410,School F,1,,Spring,Math,,,,
29367,School F,1,,Fall,Math,162,58,3,21
29367,School F,1,,Spring,Math,,,,
24312,School F,1,,Fall,Math,167,72,3,19
24312,School F,1,,Spring,Math,,,,
13955,School G,1,,Fall,Math,189,99,4,14
13955,School G,1,,Spring,Math,,,,
15844,School G,1,,Fall,Math,185,97,4,15
15844,School G,1,,Spring,Math,,,,
20981,School G,1,,Fall,Math,149,23,1,24
20981,School G,1,,Spring,Math,,,,
21885,School G,1,,Fall,Math,165,67,3,20
21885,School G,1,,Spring,Math,,,,
21460,School G,1,,Fall,Math,158,47,2,22
21460,School G,1,,Spring,Math,,,,
27391,School G,1,,Fall,Math,152,30,2,23
27391,School G,1,,Spring,Math,,,,
26860,School G,1,,Fall,Math,168,74,3,19
26860,School G,1,,Spring,Math,,,,
25242,School G,1,,Fall,Math,189,99,4,14
25242,School G,1,,Spring,Math,,,,
16270,School G,1,SPED,Fall,Math,141,9,1,26
16270,School G,1,SPED,Spring,Math,,,,
24135,School G,1,,Fall,Math,163,61,3,20
24135,School G,1,,Spring,Math,,,,
22155,School G,1,,Fall,Math,150,25,2,24
22155,School G,1,,Spring,Math,,,,
19089,School G,1,,Fall,Math,,,,
19089,School G,1,,Spring,Math,188,70,3,
17268,School G,1,Gifted,Fall,Math,,,,
17268,School G,1,Gifted,Spring,Math,197,88,4,
13041,School G,1,,Fall,Math,,,,
13041,School G,1,,Spring,Math,194,83,4,
28777,School G,1,,Fall,Math,,,,
28777,School G,1,,Spring,Math,177,39,2,
15270,School G,1,,Fall,Math,,,,
15270,School G,1,,Spring,Math,196,87,4,
16807,School G,1,,Fall,Math,,,,
16807,School G,1,,Spring,Math,162,8,1,
10824,School F,1,,Fall,Math,,,,
10824,School F,1,,Spring,Math,172,26,2,
12101,School F,2,SPED,Fall,Math,169,19,1,15
12101,School F,2,SPED,Spring,Math,185,30,2,
25983,School F,2,Tier 2,Fall,Math,177,39,2,13
25983,School F,2,Tier 2,Spring,Math,180,19,1,
12727,School E,2,,Fall,Math,193,81,4,10
12727,School E,2,,Spring,Math,195,58,3,
21616,School F,2,SPED,Fall,Math,170,21,1,15
21616,School F,2,SPED,Spring,Math,187,35,2,
17353,School F,2,SPED,Fall,Math,167,16,1,15
17353,School F,2,SPED,Spring,Math,179,17,1,
12522,School E,2,Tier 2,Fall,Math,173,28,2,14
12522,School E,2,Tier 2,Spring,Math,182,23,1,
28751,School F,2,SPED,Fall,Math,172,26,2,14
28751,School F,2,SPED,Spring,Math,186,33,2,
16543,School E,2,,Fall,Math,,,,
16543,School E,2,,Spring,Math,167,3,1,
21360,School F,2,,Fall,Math,187,68,3,11
21360,School F,2,,Spring,Math,186,33,2,
19936,School F,2,,Fall,Math,,,,
19936,School F,2,,Spring,Math,192,50,3,
20731,School F,2,SPED,Fall,Math,,,,
20731,School F,2,SPED,Spring,Math,190,44,2,
12003,School F,2,,Fall,Math,177,39,2,13
12003,School F,2,,Spring,Math,184,27,2,
15613,School E,2,,Fall,Math,198,90,4,9
15613,School E,2,,Spring,Math,200,72,3,
18388,School G,2,,Fall,Math,204,96,4,7
18388,School G,2,,Spring,Math,210,91,4,
16039,School E,2,,Fall,Math,216,99,4,5
16039,School E,2,,Spring,Math,209,89,4,
17678,School E,2,,Fall,Math,199,91,4,8
17678,School E,2,,Spring,Math,203,79,4,
24557,School G,2,,Fall,Math,174,31,2,14
24557,School G,2,,Spring,Math,180,19,1,
13325,School G,2,Tier 2,Fall,Math,179,45,2,13
13325,School G,2,Tier 2,Spring,Math,180,19,1,
22873,School G,2,Tier 2,Fall,Math,161,7,1,17
22873,School G,2,Tier 2,Spring,Math,180,19,1,
29370,School G,2,SPED,Fall,Math,171,24,1,15
29370,School G,2,SPED,Spring,Math,177,13,1,
10988,School G,2,,Fall,Math,207,97,4,7
10988,School G,2,,Spring,Math,208,88,4,
24945,School G,2,,Fall,Math,176,36,2,13
24945,School G,2,,Spring,Math,176,12,1,
21627,School G,2,,Fall,Math,194,83,4,9
21627,School G,2,,Spring,Math,196,61,3,
12415,School G,2,,Fall,Math,174,31,2,14
12415,School G,2,,Spring,Math,176,12,1,
25507,School F,2,,Fall,Math,184,59,3,12
25507,School F,2,,Spring,Math,187,35,2,
16257,School E,2,,Fall,Math,199,91,4,8
16257,School E,2,,Spring,Math,207,86,4,
10458,School F,2,Tier 2,Fall,Math,171,24,1,15
10458,School F,2,Tier 2,Spring,Math,179,45,2,
29206,School F,2,,Fall,Math,181,51,3,12
29206,School F,2,,Spring,Math,181,21,1,
14466,School F,2,SPED,Fall,Math,190,75,4,10
14466,School F,2,SPED,Spring,Math,187,35,2,
12815,School F,2,,Fall,Math,180,48,2,13
12815,School F,2,,Spring,Math,188,38,2,
27275,School F,2,,Fall,Math,186,65,3,11
27275,School F,2,,Spring,Math,196,61,3,
25359,School F,2,,Fall,Math,171,24,1,15
25359,School F,2,,Spring,Math,188,38,2,
12610,School F,2,,Fall,Math,178,42,2,13
12610,School F,2,,Spring,Math,181,21,1,
19212,School E,2,,Fall,Math,153,2,1,19
19212,School E,2,,Spring,Math,164,2,1,
16089,School F,2,Tier 2,Fall,Math,,,,
16089,School F,2,Tier 2,Spring,Math,169,4,1,
12282,School G,2,,Fall,Math,173,28,2,14
12282,School G,2,,Spring,Math,184,27,2,
26519,School F,2,,Fall,Math,182,53,3,12
26519,School F,2,,Spring,Math,186,33,2,
11946,School E,2,,Fall,Math,175,33,2,14
11946,School E,2,,Spring,Math,185,30,2,
24079,School F,2,,Fall,Math,191,77,4,10
24079,School F,2,,Spring,Math,202,77,4,
17672,School G,2,,Fall,Math,195,85,4,9
17672,School G,2,,Spring,Math,189,41,2,
27240,School G,2,,Fall,Math,202,94,4,8
27240,School G,2,,Spring,Math,208,88,4,
28426,School F,2,,Fall,Math,212,99,4,5
28426,School F,2,,Spring,Math,201,74,3,
19809,School E,2,SPED,Fall,Math,162,8,1,17
19809,School E,2,SPED,Spring,Math,163,2,1,
26110,School E,2,,Fall,Math,187,68,3,11
26110,School E,2,,Spring,Math,192,50,3,
28770,School E,2,,Fall,Math,173,28,2,14
28770,School E,2,,Spring,Math,185,30,2,
13437,School E,2,,Fall,Math,169,19,1,15
13437,School E,2,,Spring,Math,173,8,1,
28655,School G,2,Tier 2,Fall,Math,,,,
28655,School G,2,Tier 2,Spring,Math,162,1,1,
14072,School G,2,Tier 2,Fall,Math,154,2,1,18
14072,School G,2,Tier 2,Spring,Math,172,7,1,
10009,School E,2,,Fall,Math,203,95,4,7
10009,School E,2,,Spring,Math,199,69,3,
14179,School F,2,SPED,Fall,Math,169,19,1,15
14179,School F,2,SPED,Spring,Math,186,33,2,
15214,School G,2,SPED,Fall,Math,170,21,1,15
15214,School G,2,SPED,Spring,Math,164,2,1,
19259,School E,2,,Fall,Math,181,51,3,12
19259,School E,2,,Spring,Math,184,27,2,
13549,School F,2,,Fall,Math,179,45,2,13
13549,School F,2,,Spring,Math,188,38,2,
13240,School E,2,,Fall,Math,191,77,4,10
13240,School E,2,,Spring,Math,198,67,3,
25730,School E,2,,Fall,Math,183,56,3,12
25730,School E,2,,Spring,Math,190,44,2,
26337,School E,2,,Fall,Math,187,68,3,11
26337,School E,2,,Spring,Math,194,56,3,
19730,School G,2,Tier 2,Fall,Math,157,4,1,18
19730,School G,2,Tier 2,Spring,Math,179,17,1,
19664,School G,2,,Fall,Math,195,85,4,9
19664,School G,2,,Spring,Math,197,64,3,
25209,School E,2,,Fall,Math,157,4,1,18
25209,School E,2,,Spring,Math,168,4,1,
16566,School F,2,,Fall,Math,201,93,4,8
16566,School F,2,,Spring,Math,196,61,3,
18904,School F,2,,Fall,Math,183,56,3,12
18904,School F,2,,Spring,Math,197,64,3,
17729,School F,2,,Fall,Math,177,39,2,13
17729,School F,2,,Spring,Math,188,38,2,
29220,School F,2,,Fall,Math,190,75,4,10
29220,School F,2,,Spring,Math,200,72,3,
21213,School F,2,,Fall,Math,178,42,2,13
21213,School F,2,,Spring,Math,182,23,1,
17647,School F,2,,Fall,Math,,,,
17647,School F,2,,Spring,Math,182,23,1,
17133,School F,2,,Fall,Math,176,36,2,13
17133,School F,2,,Spring,Math,183,25,2,
26258,School F,2,,Fall,Math,207,97,4,7
26258,School F,2,,Spring,Math,191,47,2,
14900,School F,2,,Fall,Math,187,68,3,11
14900,School F,2,,Spring,Math,195,58,3,
16256,School F,2,SPED,Fall,Math,175,33,2,14
16256,School F,2,SPED,Spring,Math,190,44,2,
27761,School F,2,SPED,Fall,Math,163,10,1,16
27761,School F,2,SPED,Spring,Math,183,25,2,
15250,School F,2,,Fall,Math,192,79,4,10
15250,School F,2,,Spring,Math,195,58,3,
20319,School F,2,,Fall,Math,183,56,3,12
20319,School F,2,,Spring,Math,196,61,3,
29049,School F,2,,Fall,Math,190,75,4,10
29049,School F,2,,Spring,Math,204,81,4,
24389,School F,2,,Fall,Math,184,59,3,12
24389,School F,2,,Spring,Math,191,47,2,
17212,School F,2,SPED,Fall,Math,191,77,4,10
17212,School F,2,SPED,Spring,Math,195,58,3,
28386,School F,2,,Fall,Math,196,87,4,9
28386,School F,2,,Spring,Math,198,67,3,
25319,School F,2,,Fall,Math,208,98,4,6
25319,School F,2,,Spring,Math,197,64,3,
17970,School F,2,,Fall,Math,182,53,3,12
17970,School F,2,,Spring,Math,191,47,2,
27524,School F,2,SPED,Fall,Math,174,31,2,14
27524,School F,2,SPED,Spring,Math,190,44,2,
19277,School F,2,,Fall,Math,185,62,3,11
19277,School F,2,,Spring,Math,187,35,2,
16986,School F,2,,Fall,Math,186,65,3,11
16986,School F,2,,Spring,Math,196,61,3,
11927,School F,2,,Fall,Math,180,48,2,13
11927,School F,2,,Spring,Math,191,47,2,
12200,School F,2,,Fall,Math,193,81,4,10
12200,School F,2,,Spring,Math,188,38,2,
23405,School F,2,SPED,Fall,Math,172,26,2,14
23405,School F,2,SPED,Spring,Math,189,41,2,
29629,School F,2,,Fall,Math,191,77,4,10
29629,School F,2,,Spring,Math,199,69,3,
22435,School F,2,,Fall,Math,201,93,4,8
22435,School F,2,,Spring,Math,194,56,3,
13465,School F,2,,Fall,Math,193,81,4,10
13465,School F,2,,Spring,Math,201,74,3,
20518,School F,2,,Fall,Math,198,90,4,9
20518,School F,2,,Spring,Math,200,72,3,
21988,School F,2,,Fall,Math,176,36,2,13
21988,School F,2,,Spring,Math,184,27,2,
17662,School F,2,,Fall,Math,182,53,3,12
17662,School F,2,,Spring,Math,192,50,3,
13989,School F,2,,Fall,Math,182,53,3,12
13989,School F,2,,Spring,Math,187,35,2,
12622,School G,2,Tier 2,Fall,Math,162,8,1,17
12622,School G,2,Tier 2,Spring,Math,188,38,2,
24139,School F,2,,Fall,Math,192,79,4,10
24139,School F,2,,Spring,Math,198,67,3,
10150,School F,2,,Fall,Math,177,39,2,13
10150,School F,2,,Spring,Math,188,38,2,
14447,School F,2,,Fall,Math,188,70,3,11
14447,School F,2,,Spring,Math,189,41,2,
26645,School F,2,,Fall,Math,183,56,3,12
26645,School F,2,,Spring,Math,187,35,2,
21976,School F,2,,Fall,Math,199,91,4,8
21976,School F,2,,Spring,Math,205,83,4,
25143,School F,2,Tier 2,Fall,Math,169,19,1,15
25143,School F,2,Tier 2,Spring,Math,182,23,1,
29776,School E,2,,Fall,Math,195,85,4,9
29776,School E,2,,Spring,Math,209,89,4,
25299,School F,2,,Fall,Math,172,26,2,14
25299,School F,2,,Spring,Math,183,25,2,
25286,School F,2,,Fall,Math,168,17,1,15
25286,School F,2,,Spring,Math,187,35,2,
13266,School F,2,,Fall,Math,185,62,3,11
13266,School F,2,,Spring,Math,198,67,3,
11378,School F,2,,Fall,Math,202,94,4,8
11378,School F,2,,Spring,Math,194,56,3,
27087,School F,2,,Fall,Math,183,56,3,12
27087,School F,2,,Spring,Math,191,47,2,
26740,School F,2,,Fall,Math,181,51,3,12
26740,School F,2,,Spring,Math,188,38,2,
19003,School F,2,,Fall,Math,189,73,3,11
19003,School F,2,,Spring,Math,197,64,3,
15621,School E,2,,Fall,Math,179,45,2,13
15621,School E,2,,Spring,Math,195,58,3,
21946,School E,2,,Fall,Math,183,56,3,12
21946,School E,2,,Spring,Math,189,41,2,
12868,School E,2,,Fall,Math,192,79,4,10
12868,School E,2,,Spring,Math,200,72,3,
18958,School E,2,,Fall,Math,198,90,4,9
18958,School E,2,,Spring,Math,195,58,3,
12248,School E,2,,Fall,Math,198,90,4,9
12248,School E,2,,Spring,Math,204,81,4,
23674,School E,2,,Fall,Math,178,42,2,13
23674,School E,2,,Spring,Math,185,30,2,
27137,School E,2,,Fall,Math,181,51,3,12
27137,School E,2,,Spring,Math,174,9,1,
26727,School E,2,,Fall,Math,192,79,4,10
26727,School E,2,,Spring,Math,197,64,3,
22508,School E,2,,Fall,Math,189,73,3,11
22508,School E,2,,Spring,Math,199,69,3,
27327,School E,2,,Fall,Math,180,48,2,13
27327,School E,2,,Spring,Math,188,38,2,
19017,School E,2,,Fall,Math,185,62,3,11
19017,School E,2,,Spring,Math,193,53,3,
28697,School E,2,,Fall,Math,192,79,4,10
28697,School E,2,,Spring,Math,196,61,3,
18822,School E,2,,Fall,Math,171,24,1,15
18822,School E,2,,Spring,Math,186,33,2,
22847,School E,2,,Fall,Math,182,53,3,12
22847,School E,2,,Spring,Math,189,41,2,
11103,School E,2,,Fall,Math,181,51,3,12
11103,School E,2,,Spring,Math,184,27,2,
27620,School F,2,,Fall,Math,179,45,2,13
27620,School F,2,,Spring,Math,193,53,3,
27776,School E,2,,Fall,Math,194,83,4,9
27776,School E,2,,Spring,Math,198,67,3,
22033,School E,2,,Fall,Math,194,83,4,9
22033,School E,2,,Spring,Math,200,72,3,
21160,School E,2,,Fall,Math,195,85,4,9
21160,School E,2,,Spring,Math,206,85,4,
26668,School E,2,,Fall,Math,182,53,3,12
26668,School E,2,,Spring,Math,179,17,1,
16475,School E,2,,Fall,Math,182,53,3,12
16475,School E,2,,Spring,Math,189,41,2,
21903,School E,2,,Fall,Math,195,85,4,9
21903,School E,2,,Spring,Math,198,67,3,
21184,School E,2,,Fall,Math,184,59,3,12
21184,School E,2,,Spring,Math,191,47,2,
10235,School E,2,,Fall,Math,180,48,2,13
10235,School E,2,,Spring,Math,177,13,1,
27020,School E,2,,Fall,Math,193,81,4,10
27020,School E,2,,Spring,Math,191,47,2,
14101,School E,2,,Fall,Math,176,36,2,13
14101,School E,2,,Spring,Math,189,41,2,
16871,School E,2,,Fall,Math,185,62,3,11
16871,School E,2,,Spring,Math,184,27,2,
27716,School E,2,,Fall,Math,199,91,4,8
27716,School E,2,,Spring,Math,196,61,3,
14224,School E,2,,Fall,Math,200,92,4,8
14224,School E,2,,Spring,Math,201,74,3,
27022,School E,2,Tier 2,Fall,Math,142,1,1,21
27022,School E,2,Tier 2,Spring,Math,167,3,1,
11298,School E,2,,Fall,Math,208,98,4,6
11298,School E,2,,Spring,Math,211,92,4,
29035,School E,2,,Fall,Math,192,79,4,10
29035,School E,2,,Spring,Math,195,58,3,
19094,School E,2,SPED,Fall,Math,178,42,2,13
19094,School E,2,SPED,Spring,Math,195,58,3,
18063,School E,2,,Fall,Math,182,53,3,12
18063,School E,2,,Spring,Math,186,33,2,
13560,School E,2,,Fall,Math,196,87,4,9
13560,School E,2,,Spring,Math,199,69,3,
14617,School E,2,,Fall,Math,185,62,3,11
14617,School E,2,,Spring,Math,190,44,2,
20388,School E,2,,Fall,Math,173,28,2,14
20388,School E,2,,Spring,Math,184,27,2,
17650,School G,2,,Fall,Math,180,48,2,13
17650,School G,2,,Spring,Math,191,47,2,
21299,School G,2,,Fall,Math,184,59,3,12
21299,School G,2,,Spring,Math,189,41,2,
25398,School G,2,,Fall,Math,183,56,3,12
25398,School G,2,,Spring,Math,185,30,2,
26578,School G,2,,Fall,Math,199,91,4,8
26578,School G,2,,Spring,Math,199,69,3,
17679,School G,2,,Fall,Math,187,68,3,11
17679,School G,2,,Spring,Math,194,56,3,
16364,School G,2,,Fall,Math,203,95,4,7
16364,School G,2,,Spring,Math,205,83,4,
27494,School G,2,,Fall,Math,182,53,3,12
27494,School G,2,,Spring,Math,192,50,3,
17328,School G,2,,Fall,Math,205,96,4,7
17328,School G,2,,Spring,Math,196,61,3,
24648,School G,2,,Fall,Math,185,62,3,11
24648,School G,2,,Spring,Math,195,58,3,
16264,School E,2,,Fall,Math,182,53,3,12
16264,School E,2,,Spring,Math,201,74,3,
23993,School G,2,,Fall,Math,183,56,3,12
23993,School G,2,,Spring,Math,194,56,3,
16217,School G,2,,Fall,Math,167,16,1,15
16217,School G,2,,Spring,Math,194,56,3,
22799,School G,2,,Fall,Math,195,85,4,9
22799,School G,2,,Spring,Math,195,58,3,
21233,School G,2,,Fall,Math,195,85,4,9
21233,School G,2,,Spring,Math,202,77,4,
22571,School G,2,,Fall,Math,202,94,4,8
22571,School G,2,,Spring,Math,198,67,3,
12106,School G,2,SPED,Fall,Math,143,1,1,21
12106,School G,2,SPED,Spring,Math,175,10,1,
17002,School G,2,SPED,Fall,Math,154,2,1,18
17002,School G,2,SPED,Spring,Math,174,9,1,
10158,School E,2,,Fall,Math,199,91,4,8
10158,School E,2,,Spring,Math,197,64,3,
20790,School E,2,,Fall,Math,193,81,4,10
20790,School E,2,,Spring,Math,192,50,3,
17232,School E,2,,Fall,Math,170,21,1,15
17232,School E,2,,Spring,Math,176,12,1,
21853,School G,2,Tier 2,Fall,Math,154,2,1,18
21853,School G,2,Tier 2,Spring,Math,159,1,1,
12356,School E,2,,Fall,Math,189,73,3,11
12356,School E,2,,Spring,Math,184,27,2,
18234,School E,2,,Fall,Math,203,95,4,7
18234,School E,2,,Spring,Math,213,94,4,
14217,School E,2,,Fall,Math,191,77,4,10
14217,School E,2,,Spring,Math,194,56,3,
21330,School E,2,,Fall,Math,207,97,4,7
21330,School E,2,,Spring,Math,210,91,4,
13750,School E,2,,Fall,Math,199,91,4,8
13750,School E,2,,Spring,Math,193,53,3,
19036,School E,2,,Fall,Math,185,62,3,11
19036,School E,2,,Spring,Math,177,13,1,
16901,School E,2,,Fall,Math,174,31,2,14
16901,School E,2,,Spring,Math,175,10,1,
23054,School E,2,Tier 2,Fall,Math,173,28,2,14
23054,School E,2,Tier 2,Spring,Math,166,3,1,
24307,School E,2,,Fall,Math,182,53,3,12
24307,School E,2,,Spring,Math,186,33,2,
10312,School E,2,,Fall,Math,187,68,3,11
10312,School E,2,,Spring,Math,199,69,3,
16328,School E,2,,Fall,Math,180,48,2,13
16328,School E,2,,Spring,Math,,,,
10559,School E,2,,Fall,Math,189,73,3,11
10559,School E,2,,Spring,Math,196,61,3,
24407,School E,2,,Fall,Math,198,90,4,9
24407,School E,2,,Spring,Math,203,79,4,
18087,School E,2,,Fall,Math,186,65,3,11
18087,School E,2,,Spring,Math,189,41,2,
12977,School E,2,,Fall,Math,190,75,4,10
12977,School E,2,,Spring,Math,188,38,2,
18508,School E,2,,Fall,Math,178,42,2,13
18508,School E,2,,Spring,Math,183,25,2,
23597,School E,2,,Fall,Math,200,92,4,8
23597,School E,2,,Spring,Math,197,64,3,
25183,School E,2,,Fall,Math,185,62,3,11
25183,School E,2,,Spring,Math,186,33,2,
23919,School E,2,SPED,Fall,Math,170,21,1,15
23919,School E,2,SPED,Spring,Math,174,9,1,
28755,School E,2,,Fall,Math,175,33,2,14
28755,School E,2,,Spring,Math,180,19,1,
13643,School E,2,,Fall,Math,177,39,2,13
13643,School E,2,,Spring,Math,191,47,2,
22025,School G,2,,Fall,Math,194,83,4,9
22025,School G,2,,Spring,Math,195,58,3,
13722,School E,2,,Fall,Math,206,97,4,7
13722,School E,2,,Spring,Math,203,79,4,
28015,School F,2,,Fall,Math,184,59,3,12
28015,School F,2,,Spring,Math,185,30,2,
11207,School G,2,,Fall,Math,207,97,4,7
11207,School G,2,,Spring,Math,204,81,4,
12244,School G,2,Tier 2,Fall,Math,168,17,1,15
12244,School G,2,Tier 2,Spring,Math,175,10,1,
21450,School G,2,,Fall,Math,190,75,4,10
21450,School G,2,,Spring,Math,194,56,3,
26493,School G,2,,Fall,Math,186,65,3,11
26493,School G,2,,Spring,Math,190,44,2,
12832,School G,2,,Fall,Math,183,56,3,12
12832,School G,2,,Spring,Math,191,47,2,
16467,School G,2,SPED,Fall,Math,142,1,1,21
16467,School G,2,SPED,Spring,Math,175,10,1,
24995,School G,2,,Fall,Math,199,91,4,8
24995,School G,2,,Spring,Math,201,74,3,
16840,School G,2,,Fall,Math,204,96,4,7
16840,School G,2,,Spring,Math,202,77,4,
19008,School G,2,,Fall,Math,204,96,4,7
19008,School G,2,,Spring,Math,202,77,4,
25247,School G,2,,Fall,Math,159,5,1,17
25247,School G,2,,Spring,Math,171,24,1,
29895,School G,2,,Fall,Math,183,56,3,12
29895,School G,2,,Spring,Math,187,35,2,
18953,School G,2,,Fall,Math,191,77,4,10
18953,School G,2,,Spring,Math,200,72,3,
18403,School G,2,,Fall,Math,187,68,3,11
18403,School G,2,,Spring,Math,199,69,3,
27628,School G,2,,Fall,Math,191,77,4,10
27628,School G,2,,Spring,Math,199,69,3,
28468,School G,2,,Fall,Math,187,68,3,11
28468,School G,2,,Spring,Math,195,58,3,
18289,School G,2,,Fall,Math,168,17,1,15
18289,School G,2,,Spring,Math,172,7,1,
22392,School G,2,,Fall,Math,202,94,4,8
22392,School G,2,,Spring,Math,196,61,3,
14690,School G,2,,Fall,Math,209,98,4,6
14690,School G,2,,Spring,Math,209,89,4,
19586,School G,2,,Fall,Math,178,42,2,13
19586,School G,2,,Spring,Math,180,19,1,
10284,School G,2,,Fall,Math,198,90,4,9
10284,School G,2,,Spring,Math,199,69,3,
15260,School G,2,,Fall,Math,180,48,2,13
15260,School G,2,,Spring,Math,185,30,2,
17725,School G,2,Tier 2,Fall,Math,181,51,3,12
17725,School G,2,Tier 2,Spring,Math,182,23,1,
12208,School G,2,,Fall,Math,204,96,4,7
12208,School G,2,,Spring,Math,208,88,4,
22517,School G,2,,Fall,Math,164,11,1,16
22517,School G,2,,Spring,Math,181,21,1,
27689,School G,2,Tier 2,Fall,Math,169,19,1,15
27689,School G,2,Tier 2,Spring,Math,173,8,1,
10199,School G,2,,Fall,Math,200,92,4,8
10199,School G,2,,Spring,Math,204,81,4,
27650,School G,2,Tier 2,Fall,Math,156,3,1,18
27650,School G,2,Tier 2,Spring,Math,176,12,1,
26278,School G,2,,Fall,Math,186,65,3,11
26278,School G,2,,Spring,Math,189,41,2,
16412,School G,2,,Fall,Math,199,91,4,8
16412,School G,2,,Spring,Math,204,81,4,
24305,School G,2,,Fall,Math,203,95,4,7
24305,School G,2,,Spring,Math,204,81,4,
11987,School F,2,,Fall,Math,184,59,3,12
11987,School F,2,,Spring,Math,186,33,2,
22592,School G,2,,Fall,Math,176,36,2,13
22592,School G,2,,Spring,Math,180,19,1,
25018,School E,2,,Fall,Math,199,91,4,8
25018,School E,2,,Spring,Math,200,72,3,
29176,School E,2,,Fall,Math,192,79,4,10
29176,School E,2,,Spring,Math,198,67,3,
19223,School E,2,,Fall,Math,191,77,4,10
19223,School E,2,,Spring,Math,188,38,2,
21224,School E,2,,Fall,Math,162,8,1,17
21224,School E,2,,Spring,Math,172,7,1,
18364,School F,2,,Fall,Math,186,65,3,11
18364,School F,2,,Spring,Math,191,47,2,
16363,School E,2,,Fall,Math,192,79,4,10
16363,School E,2,,Spring,Math,203,79,4,
24171,School F,2,,Fall,Math,,,,
24171,School F,2,,Spring,Math,194,56,3,
16981,School E,2,,Fall,Math,184,59,3,12
16981,School E,2,,Spring,Math,185,30,2,
13924,School E,2,,Fall,Math,177,39,2,13
13924,School E,2,,Spring,Math,184,27,2,
16729,School E,2,,Fall,Math,201,93,4,8
16729,School E,2,,Spring,Math,203,79,4,
12722,School F,2,,Fall,Math,164,11,1,16
12722,School F,2,,Spring,Math,181,21,1,
21467,School F,2,,Fall,Math,215,99,4,5
21467,School F,2,,Spring,Math,208,88,4,
26125,School F,2,,Fall,Math,181,51,3,12
26125,School F,2,,Spring,Math,182,23,1,
24891,School F,2,Tier 2,Fall,Math,171,24,1,15
24891,School F,2,Tier 2,Spring,Math,176,12,1,
23101,School F,2,,Fall,Math,180,48,2,13
23101,School F,2,,Spring,Math,185,30,2,
22210,School F,2,,Fall,Math,180,48,2,13
22210,School F,2,,Spring,Math,191,47,2,
10301,School G,2,,Fall,Math,158,5,1,17
10301,School G,2,,Spring,Math,172,7,1,
23791,School G,2,,Fall,Math,189,73,3,11
23791,School G,2,,Spring,Math,195,58,3,
12717,School G,2,,Fall,Math,190,75,4,10
12717,School G,2,,Spring,Math,199,69,3,
22153,School G,2,,Fall,Math,206,97,4,7
