student_id,year,map_term,subject,rit_score,percentile,quartile,typical_fall_to_spring_growth
13013,2019,Fall,Reading,.,.,.,.
22414,2019,Fall,Reading,.,.,.,.
14561,2019,Fall,Reading,.,.,.,.
24768,2019,Fall,Reading,175,18,1,13
29585,2019,Fall,Reading,180,28,2,12
12376,2019,Fall,Reading,167,8,1,14
13122,2019,Fall,Reading,185,40,2,11
26997,2019,Fall,Reading,197,71,3,9
16229,2019,Fall,Reading,197,71,3,9
22438,2019,Fall,Reading,189,51,3,10
19939,2019,Fall,Reading,192,59,3,10
25961,2019,Fall,Reading,194,64,3,9
11768,2019,Fall,Reading,201,79,4,8
13305,2019,Fall,Reading,166,7,1,14
23700,2019,Fall,Reading,186,43,2,11
12236,2019,Fall,Reading,189,51,3,10
27368,2019,Fall,Reading,185,40,2,11
10209,2019,Fall,Reading,190,53,3,10
16134,2019,Fall,Reading,198,73,3,9
29639,2019,Fall,Reading,199,75,4,9
28081,2019,Fall,Reading,193,61,3,10
20577,2019,Fall,Reading,.,.,.,.
12535,2019,Fall,Reading,175,18,1,13
29268,2019,Fall,Reading,179,26,2,12
28983,2019,Fall,Reading,196,68,3,9
12472,2019,Fall,Reading,206,87,4,7
11167,2019,Fall,Reading,174,17,1,13
27507,2019,Fall,Reading,196,68,3,9
11169,2019,Fall,Reading,201,79,4,8
11457,2019,Fall,Reading,176,20,1,13
17738,2019,Fall,Reading,183,35,2,11
15450,2019,Fall,Reading,193,61,3,10
18469,2019,Fall,Reading,183,35,2,11
10700,2019,Fall,Reading,203,83,4,8
15373,2019,Fall,Reading,168,9,1,14
25150,2019,Fall,Reading,162,4,1,15
22666,2019,Fall,Reading,199,75,4,9
29019,2019,Fall,Reading,188,48,2,10
15657,2019,Fall,Reading,195,66,3,9
25042,2019,Fall,Reading,226,99,4,4
10763,2019,Fall,Reading,196,68,3,9
26098,2019,Fall,Reading,192,59,3,10
13664,2019,Fall,Reading,171,12,1,13
25251,2019,Fall,Reading,209,91,4,7
22469,2019,Fall,Reading,207,89,4,7
24974,2019,Fall,Reading,178,24,1,12
21480,2019,Fall,Reading,206,87,4,8
16750,2019,Fall,Reading,169,10,1,14
27609,2019,Fall,Reading,161,3,1,15
17831,2019,Fall,Reading,177,22,1,12
22746,2019,Fall,Reading,198,73,3,9
26568,2019,Fall,Reading,203,83,4,8
22901,2019,Fall,Reading,212,94,4,6
26586,2019,Fall,Reading,192,59,3,10
19614,2019,Fall,Reading,174,17,1,13
25356,2019,Fall,Reading,199,75,4,9
23330,2019,Fall,Reading,190,53,3,10
17676,2019,Fall,Reading,205,86,4,8
24226,2019,Fall,Reading,192,59,3,10
19323,2019,Fall,Reading,188,48,2,10
15193,2019,Fall,Reading,199,75,4,9
29945,2019,Fall,Reading,202,81,4,8
18067,2019,Fall,Reading,184,38,2,11
27319,2019,Fall,Reading,169,10,1,14
11975,2019,Fall,Reading,179,26,2,12
27701,2019,Fall,Reading,207,89,4,7
21032,2019,Fall,Reading,186,43,2,11
21940,2019,Fall,Reading,177,22,1,12
21037,2019,Fall,Reading,183,35,2,11
12153,2019,Fall,Reading,200,77,4,8
20325,2019,Fall,Reading,188,48,2,10
21862,2019,Fall,Reading,193,61,3,10
23043,2019,Fall,Reading,161,3,1,15
10658,2019,Fall,Reading,182,33,2,12
27392,2019,Fall,Reading,180,28,2,12
12890,2019,Fall,Reading,159,3,1,15
20095,2019,Fall,Reading,202,81,4,8
19818,2019,Fall,Reading,158,2,1,16
28667,2019,Fall,Reading,180,28,2,12
13480,2019,Fall,Reading,196,68,3,9
20378,2019,Fall,Reading,221,98,4,5
22318,2019,Fall,Reading,171,12,1,13
25417,2019,Fall,Reading,189,51,3,10
14331,2019,Fall,Reading,174,17,1,13
26249,2019,Fall,Reading,194,64,3,9
11346,2019,Fall,Reading,167,8,1,14
25367,2019,Fall,Reading,193,61,3,10
29456,2019,Fall,Reading,171,12,1,13
20853,2019,Fall,Reading,217,97,4,6
15424,2019,Fall,Reading,176,20,1,13
25471,2019,Fall,Reading,211,93,4,7
28956,2019,Fall,Reading,205,86,4,8
11972,2019,Fall,Reading,.,.,.,.
29130,2019,Fall,Reading,196,68,3,9
29827,2019,Fall,Reading,171,12,1,13
15208,2019,Fall,Reading,190,53,3,10
27355,2019,Fall,Reading,204,84,4,8
17381,2019,Fall,Reading,209,91,4,7
27179,2019,Fall,Reading,181,31,2,12
15072,2019,Fall,Reading,180,28,2,12
26479,2019,Fall,Reading,180,28,2,12
12670,2019,Fall,Reading,198,73,3,9
14419,2019,Fall,Reading,195,66,3,9
28553,2019,Fall,Reading,193,61,3,10
15580,2019,Fall,Reading,179,26,2,12
17845,2019,Fall,Reading,199,75,4,9
25335,2019,Fall,Reading,209,91,4,7
19816,2019,Fall,Reading,205,86,4,8
14902,2019,Fall,Reading,190,53,3,10
27446,2019,Fall,Reading,219,98,4,5
18623,2019,Fall,Reading,191,56,3,10
18465,2019,Fall,Reading,197,71,3,9
24788,2019,Fall,Reading,206,87,4,7
22035,2019,Fall,Reading,205,86,4,8
25103,2019,Fall,Reading,191,56,3,10
20951,2019,Fall,Reading,194,64,3,9
23051,2019,Fall,Reading,182,33,2,12
28129,2019,Fall,Reading,211,93,4,7
14118,2019,Fall,Reading,203,83,4,8
17935,2019,Fall,Reading,194,64,3,9
14606,2019,Fall,Reading,185,40,2,11
10939,2019,Fall,Reading,206,87,4,7
17875,2019,Fall,Reading,194,64,3,9
15050,2019,Fall,Reading,196,68,3,9
27830,2019,Fall,Reading,186,43,2,11
27019,2019,Fall,Reading,203,83,4,8
17298,2019,Fall,Reading,218,97,4,5
28084,2019,Fall,Reading,182,33,2,12
12339,2019,Fall,Reading,177,22,1,12
24989,2019,Fall,Reading,186,43,2,11
12739,2019,Fall,Reading,176,20,1,13
14107,2019,Fall,Reading,172,14,1,13
24237,2019,Fall,Reading,204,84,4,8
11380,2019,Fall,Reading,225,99,4,4
21699,2019,Fall,Reading,174,17,1,13
17843,2019,Fall,Reading,206,87,4,7
13071,2019,Fall,Reading,194,64,3,9
20038,2019,Fall,Reading,183,35,2,11
18557,2019,Fall,Reading,182,33,2,12
19582,2019,Fall,Reading,205,86,4,8
28352,2019,Fall,Reading,190,53,3,10
20758,2019,Fall,Reading,202,81,4,8
20287,2019,Fall,Reading,177,22,1,12
29686,2019,Fall,Reading,211,93,4,7
19037,2019,Fall,Reading,200,77,4,8
29244,2019,Fall,Reading,186,43,2,11
17682,2019,Fall,Reading,188,48,2,10
16275,2019,Fall,Reading,204,84,4,8
18550,2019,Fall,Reading,199,75,4,9
16158,2019,Fall,Reading,206,87,4,7
13558,2019,Fall,Reading,186,43,2,11
16892,2019,Fall,Reading,190,53,3,10
27088,2019,Fall,Reading,179,26,2,12
28022,2019,Fall,Reading,201,79,4,8
23183,2019,Fall,Reading,204,84,4,8
13773,2019,Fall,Reading,178,24,1,12
28001,2019,Fall,Reading,183,35,2,11
16945,2019,Fall,Reading,182,33,2,12
26218,2019,Fall,Reading,174,17,1,13
10006,2019,Fall,Reading,221,98,4,5
16950,2019,Fall,Reading,203,83,4,8
27968,2019,Fall,Reading,212,94,4,6
26619,2019,Fall,Reading,200,77,4,8
22560,2019,Fall,Reading,175,18,1,13
14954,2019,Fall,Reading,197,71,3,9
25208,2019,Fall,Reading,166,7,1,14
19190,2019,Fall,Reading,191,56,3,10
18280,2019,Fall,Reading,193,61,3,10
24409,2019,Fall,Reading,201,79,4,8
19671,2019,Fall,Reading,.,.,.,.
22295,2019,Fall,Reading,168,9,1,14
18440,2019,Fall,Reading,192,59,3,10
23653,2019,Fall,Reading,197,71,3,9
22771,2019,Fall,Reading,178,24,1,12
19971,2019,Fall,Reading,184,38,2,11
20811,2019,Fall,Reading,201,79,4,8
11710,2019,Fall,Reading,164,5,1,15
10566,2019,Fall,Reading,225,99,4,4
29720,2019,Fall,Reading,187,46,2,11
23385,2019,Fall,Reading,192,59,3,10
13404,2019,Fall,Reading,206,87,4,7
13798,2019,Fall,Reading,188,48,2,10
28764,2019,Fall,Reading,210,92,4,7
15922,2019,Fall,Reading,192,59,3,10
16381,2019,Fall,Reading,.,.,.,.
11473,2019,Fall,Reading,194,64,3,9
20434,2019,Fall,Reading,204,84,4,8
12987,2019,Fall,Reading,190,53,3,10
13830,2019,Fall,Reading,181,31,2,12
27663,2019,Fall,Reading,214,95,4,6
16645,2019,Fall,Reading,208,90,4,7
17692,2019,Fall,Reading,215,96,4,6
20131,2019,Fall,Reading,171,12,1,13
28337,2019,Fall,Reading,214,95,4,6
11056,2019,Fall,Reading,211,93,4,7
16723,2019,Fall,Reading,193,61,3,10
20384,2019,Fall,Reading,190,53,3,10
17295,2019,Fall,Reading,.,.,.,.
16456,2019,Fall,Reading,217,97,4,6
18819,2019,Fall,Reading,205,86,4,8
22600,2019,Fall,Reading,214,95,4,6
18397,2019,Fall,Reading,199,75,4,9
10495,2019,Fall,Reading,.,.,.,.
14283,2019,Fall,Reading,.,.,.,.
10230,2019,Fall,Reading,204,84,4,8
20558,2019,Fall,Reading,183,35,2,11
21478,2019,Fall,Reading,175,18,1,13
12711,2019,Fall,Reading,186,43,2,11
22727,2019,Fall,Reading,164,5,1,15
23999,2019,Fall,Reading,188,48,2,10
23561,2019,Fall,Reading,189,51,3,10
10442,2019,Fall,Reading,184,38,2,11
11196,2019,Fall,Reading,185,40,2,11
27785,2019,Fall,Reading,188,48,2,10
22027,2019,Fall,Reading,196,68,3,9
25584,2019,Fall,Reading,199,75,4,9
13296,2019,Fall,Reading,202,81,4,8
26673,2019,Fall,Reading,197,71,3,9
13930,2019,Fall,Reading,181,31,2,12
29147,2019,Fall,Reading,180,28,2,12
15944,2019,Fall,Reading,175,18,1,13
29774,2019,Fall,Reading,185,40,2,11
26092,2019,Fall,Reading,182,33,2,12
15605,2019,Fall,Reading,.,.,.,.
28288,2019,Fall,Reading,.,.,.,.
19231,2019,Fall,Reading,.,.,.,.
28527,2019,Fall,Reading,.,.,.,.
15116,2019,Fall,Reading,.,.,.,.
24112,2019,Fall,Reading,210,77,4,6
22312,2019,Fall,Reading,188,24,1,9
25129,2019,Fall,Reading,188,24,1,9
16241,2019,Fall,Reading,211,79,4,6
24088,2019,Fall,Reading,213,83,4,5
22100,2019,Fall,Reading,218,90,4,4
23299,2019,Fall,Reading,202,59,3,7
19176,2019,Fall,Reading,199,51,3,7
20293,2019,Fall,Reading,205,66,3,6
26357,2019,Fall,Reading,205,66,3,7
16681,2019,Fall,Reading,197,46,2,8
25830,2019,Fall,Reading,192,33,2,9
26544,2019,Fall,Reading,209,75,4,6
13255,2019,Fall,Reading,184,17,1,10
24638,2019,Fall,Reading,220,92,4,4
27166,2019,Fall,Reading,202,59,3,7
15831,2019,Fall,Reading,205,66,3,6
14398,2019,Fall,Reading,213,83,4,5
22452,2019,Fall,Reading,206,69,3,6
25769,2019,Fall,Reading,177,8,1,11
16775,2019,Fall,Reading,175,6,1,11
16611,2019,Fall,Reading,202,59,3,7
28958,2019,Fall,Reading,187,22,1,9
12148,2019,Fall,Reading,185,18,1,10
22162,2019,Fall,Reading,194,38,2,8
22337,2019,Fall,Reading,217,89,4,5
16837,2019,Fall,Reading,217,89,4,5
25357,2019,Fall,Reading,202,59,3,7
10213,2019,Fall,Reading,206,69,3,6
29346,2019,Fall,Reading,203,61,3,7
17966,2019,Fall,Reading,202,59,3,7
29620,2019,Fall,Reading,202,59,3,7
18275,2019,Fall,Reading,169,3,1,12
14737,2019,Fall,Reading,192,33,2,9
18574,2019,Fall,Reading,193,35,2,8
18312,2019,Fall,Reading,182,14,1,10
17164,2019,Fall,Reading,194,38,2,8
14214,2019,Fall,Reading,203,61,3,7
27337,2019,Fall,Reading,204,64,3,7
12841,2019,Fall,Reading,215,86,4,5
23020,2019,Fall,Reading,187,22,1,9
10156,2019,Fall,Reading,221,93,4,4
10804,2019,Fall,Reading,170,3,1,12
22829,2019,Fall,Reading,199,51,3,7
28992,2019,Fall,Reading,198,48,2,8
19694,2019,Fall,Reading,193,35,2,8
23975,2019,Fall,Reading,200,54,3,7
17937,2019,Fall,Reading,187,22,1,9
24797,2019,Fall,Reading,216,88,4,5
29671,2019,Fall,Reading,213,83,4,5
16933,2019,Fall,Reading,184,17,1,10
17482,2019,Fall,Reading,203,61,3,7
12795,2019,Fall,Reading,206,69,3,6
15544,2019,Fall,Reading,185,18,1,10
22801,2019,Fall,Reading,199,51,3,7
29938,2019,Fall,Reading,212,81,4,5
11320,2019,Fall,Reading,199,51,3,7
22430,2019,Fall,Reading,220,92,4,4
27126,2019,Fall,Reading,202,59,3,7
14173,2019,Fall,Reading,199,51,3,7
11578,2019,Fall,Reading,220,92,4,4
11151,2019,Fall,Reading,212,81,4,5
26483,2019,Fall,Reading,192,33,2,9
19071,2019,Fall,Reading,209,75,4,6
20950,2019,Fall,Reading,206,69,3,6
17539,2019,Fall,Reading,196,43,2,8
19869,2019,Fall,Reading,191,31,2,9
12023,2019,Fall,Reading,236,99,4,2
23404,2019,Fall,Reading,204,64,3,7
24192,2019,Fall,Reading,216,88,4,5
29194,2019,Fall,Reading,192,33,2,9
21621,2019,Fall,Reading,204,64,3,7
18212,2019,Fall,Reading,204,64,3,7
20265,2019,Fall,Reading,198,48,2,8
16666,2019,Fall,Reading,198,48,2,8
21109,2019,Fall,Reading,187,22,1,9
16002,2019,Fall,Reading,199,51,3,7
22251,2019,Fall,Reading,216,87,4,5
25900,2019,Fall,Reading,196,43,2,8
15243,2019,Fall,Reading,216,88,4,5
16990,2019,Fall,Reading,214,85,4,5
18431,2019,Fall,Reading,189,26,2,9
10406,2019,Fall,Reading,201,56,3,7
17171,2019,Fall,Reading,216,87,4,5
17092,2019,Fall,Reading,178,9,1,11
16161,2019,Fall,Reading,191,31,2,9
23617,2019,Fall,Reading,213,83,4,5
19420,2019,Fall,Reading,215,86,4,5
11472,2019,Fall,Reading,169,3,1,13
24430,2019,Fall,Reading,211,79,4,6
29930,2019,Fall,Reading,208,73,3,6
17066,2019,Fall,Reading,206,69,3,6
11318,2019,Fall,Reading,228,97,4,3
21030,2019,Fall,Reading,200,54,3,7
13712,2019,Fall,Reading,206,69,3,6
26850,2019,Fall,Reading,206,69,3,6
28342,2019,Fall,Reading,196,43,2,8
16528,2019,Fall,Reading,203,61,3,7
22547,2019,Fall,Reading,193,35,2,8
14046,2019,Fall,Reading,205,66,3,7
22744,2019,Fall,Reading,198,48,2,8
22794,2019,Fall,Reading,197,46,2,8
11702,2019,Fall,Reading,189,26,2,9
10074,2019,Fall,Reading,185,18,1,10
18156,2019,Fall,Reading,207,71,3,6
11661,2019,Fall,Reading,198,48,2,8
28519,2019,Fall,Reading,196,43,2,8
23574,2019,Fall,Reading,214,85,4,5
16292,2019,Fall,Reading,205,66,3,7
27473,2019,Fall,Reading,189,26,2,9
25639,2019,Fall,Reading,195,41,2,8
24619,2019,Fall,Reading,216,88,4,5
12575,2019,Fall,Reading,193,36,2,8
29761,2019,Fall,Reading,206,69,3,6
20111,2019,Fall,Reading,203,61,3,7
18857,2019,Fall,Reading,190,28,2,9
12645,2019,Fall,Reading,184,8,1,9
21882,2019,Fall,Reading,212,66,3,5
10428,2019,Fall,Reading,217,77,4,5
13563,2019,Fall,Reading,191,17,1,8
26266,2019,Fall,Reading,207,53,3,6
28436,2019,Fall,Reading,209,59,3,6
19509,2019,Fall,Reading,197,28,2,7
24987,2019,Fall,Reading,220,83,4,4
10708,2019,Fall,Reading,187,11,1,9
23819,2019,Fall,Reading,208,56,3,6
24353,2019,Fall,Reading,214,71,3,5
15030,2019,Fall,Reading,207,53,3,6
26128,2019,Fall,Reading,194,22,1,8
10337,2019,Fall,Reading,221,84,4,4
23897,2019,Fall,Reading,210,61,3,6
23745,2019,Fall,Reading,224,89,4,4
22752,2019,Fall,Reading,155,1,1,13
16801,2019,Fall,Reading,215,73,3,5
27041,2019,Fall,Reading,208,56,3,6
27415,2019,Fall,Reading,218,79,4,4
21505,2019,Fall,Reading,185,9,1,9
14453,2019,Fall,Reading,207,53,3,6
15523,2019,Fall,Reading,194,22,1,8
19045,2019,Fall,Reading,214,71,3,5
17740,2019,Fall,Reading,208,56,3,6
16911,2019,Fall,Reading,196,26,2,7
27147,2019,Fall,Reading,193,20,1,8
27668,2019,Fall,Reading,187,11,1,9
25438,2019,Fall,Reading,227,92,4,3
26284,2019,Fall,Reading,219,81,4,4
18584,2019,Fall,Reading,221,84,4,4
29481,2019,Fall,Reading,202,40,2,7
13835,2019,Fall,Reading,217,77,4,4
19308,2019,Fall,Reading,197,28,2,7
16903,2019,Fall,Reading,216,75,4,5
12301,2019,Fall,Reading,203,43,2,6
24418,2019,Fall,Reading,202,40,2,7
16206,2019,Fall,Reading,199,33,2,7
14687,2019,Fall,Reading,196,26,2,7
13507,2019,Fall,Reading,198,31,2,7
12189,2019,Fall,Reading,204,46,2,6
18149,2019,Fall,Reading,189,14,1,8
14357,2019,Fall,Reading,177,3,1,10
21636,2019,Fall,Reading,215,73,3,5
22436,2019,Fall,Reading,194,22,1,8
13181,2019,Fall,Reading,197,28,2,7
13250,2019,Fall,Reading,214,71,3,5
14111,2019,Fall,Reading,185,9,1,9
27937,2019,Fall,Reading,204,46,2,6
22638,2019,Fall,Reading,206,51,3,6
10407,2019,Fall,Reading,216,75,4,5
20127,2019,Fall,Reading,210,61,3,6
18013,2019,Fall,Reading,222,86,4,4
15252,2019,Fall,Reading,166,1,1,12
24910,2019,Fall,Reading,209,59,3,6
13313,2019,Fall,Reading,188,12,1,9
25824,2019,Fall,Reading,205,48,2,6
18852,2019,Fall,Reading,199,33,2,7
21210,2019,Fall,Reading,194,22,1,8
22989,2019,Fall,Reading,219,81,4,4
13893,2019,Fall,Reading,204,46,2,6
16659,2019,Fall,Reading,191,17,1,8
14585,2019,Fall,Reading,202,40,2,7
15392,2019,Fall,Reading,215,73,3,5
24116,2019,Fall,Reading,233,96,4,2
22741,2019,Fall,Reading,204,46,2,6
29836,2019,Fall,Reading,203,43,2,6
14870,2019,Fall,Reading,206,51,3,6
28700,2019,Fall,Reading,209,59,3,6
26024,2019,Fall,Reading,195,24,1,8
29913,2019,Fall,Reading,205,48,2,6
17743,2019,Fall,Reading,172,1,1,11
14087,2019,Fall,Reading,215,73,3,5
23664,2019,Fall,Reading,222,86,4,4
12880,2019,Fall,Reading,210,61,3,6
17116,2019,Fall,Reading,204,46,2,6
23105,2019,Fall,Reading,180,5,1,10
23726,2019,Fall,Reading,218,79,4,4
26060,2019,Fall,Reading,195,24,1,8
25624,2019,Fall,Reading,184,8,1,9
24535,2019,Fall,Reading,209,59,3,6
29117,2019,Fall,Reading,216,75,4,5
11816,2019,Fall,Reading,225,90,4,3
15505,2019,Fall,Reading,187,11,1,9
27756,2019,Fall,Reading,205,48,2,6
21144,2019,Fall,Reading,236,98,4,2
14584,2019,Fall,Reading,211,64,3,5
16197,2019,Fall,Reading,213,69,3,5
29891,2019,Fall,Reading,222,86,4,4
25973,2019,Fall,Reading,198,31,2,7
26032,2019,Fall,Reading,214,71,3,5
20079,2019,Fall,Reading,187,11,1,9
15406,2019,Fall,Reading,191,17,1,8
19909,2019,Fall,Reading,199,33,2,7
21001,2019,Fall,Reading,206,51,3,6
20777,2019,Fall,Reading,199,33,2,7
26080,2019,Fall,Reading,196,26,2,7
26181,2019,Fall,Reading,226,91,4,3
21739,2019,Fall,Reading,234,97,4,2
12104,2019,Fall,Reading,203,43,2,6
16912,2019,Fall,Reading,195,24,1,8
26808,2019,Fall,Reading,179,4,1,10
25632,2019,Fall,Reading,195,24,1,8
14041,2019,Fall,Reading,205,48,2,6
19048,2019,Fall,Reading,200,35,2,7
18132,2019,Fall,Reading,190,15,1,8
19944,2019,Fall,Reading,198,31,2,7
20430,2019,Fall,Reading,206,51,3,6
21768,2019,Fall,Reading,216,75,4,5
21550,2019,Fall,Reading,209,59,3,6
28820,2019,Fall,Reading,213,69,3,5
20899,2019,Fall,Reading,212,66,3,5
11928,2019,Fall,Reading,194,22,1,8
19746,2019,Fall,Reading,192,18,1,8
21585,2019,Fall,Reading,213,69,3,5
29894,2019,Fall,Reading,221,84,4,4
12026,2019,Fall,Reading,216,75,4,5
27321,2019,Fall,Reading,192,18,1,8
24515,2019,Fall,Reading,217,77,4,5
28066,2019,Fall,Reading,214,71,3,5
20338,2019,Fall,Reading,223,87,4,4
16859,2019,Fall,Reading,197,28,2,7
20027,2019,Fall,Reading,230,95,4,3
22604,2019,Fall,Reading,226,91,4,3
15077,2019,Fall,Reading,218,79,4,4
22722,2019,Fall,Reading,198,31,2,7
11450,2019,Fall,Reading,201,38,2,7
16067,2019,Fall,Reading,228,93,4,3
28252,2019,Fall,Reading,219,81,4,4
26184,2019,Fall,Reading,202,40,2,7
13799,2019,Fall,Reading,197,28,2,7
26039,2019,Fall,Reading,216,75,4,5
21707,2019,Fall,Reading,208,56,3,6
21676,2019,Fall,Reading,184,8,1,9
29197,2019,Fall,Reading,211,64,3,5
16453,2019,Fall,Reading,176,3,1,10
20419,2019,Fall,Reading,221,84,4,4
22824,2019,Fall,Reading,206,51,3,6
18776,2019,Fall,Reading,210,61,3,6
17228,2019,Fall,Reading,187,11,1,9
17386,2019,Fall,Reading,218,79,4,4
24186,2019,Fall,Reading,211,64,3,5
14132,2019,Fall,Reading,191,17,1,8
22442,2019,Fall,Reading,218,79,4,4
13640,2019,Fall,Reading,202,40,2,7
16583,2019,Fall,Reading,224,89,4,4
21069,2019,Fall,Reading,205,48,2,6
28154,2019,Fall,Reading,165,1,1,12
11168,2019,Fall,Reading,208,56,3,6
20887,2019,Fall,Reading,222,86,4,4
20118,2019,Fall,Reading,208,56,3,6
14338,2019,Fall,Reading,192,18,1,8
21209,2019,Fall,Reading,207,53,3,6
15276,2019,Fall,Reading,225,90,4,3
22620,2019,Fall,Reading,204,46,2,6
10540,2019,Fall,Reading,195,24,1,8
26857,2019,Fall,Reading,211,64,3,5
19547,2019,Fall,Reading,216,75,4,5
21980,2019,Fall,Reading,202,40,2,7
19441,2019,Fall,Reading,222,86,4,4
22413,2019,Fall,Reading,201,38,2,7
26541,2019,Fall,Reading,209,59,3,6
19585,2019,Fall,Reading,210,61,3,6
10907,2019,Fall,Reading,211,64,3,5
15291,2019,Fall,Reading,208,56,3,6
10145,2019,Fall,Reading,204,46,2,6
21784,2019,Fall,Reading,187,11,1,9
13939,2019,Fall,Reading,222,86,4,4
16724,2019,Fall,Reading,186,10,1,9
25407,2019,Fall,Reading,222,86,4,4
29431,2019,Fall,Reading,207,53,3,6
17027,2019,Fall,Reading,207,53,3,6
21981,2019,Fall,Reading,213,69,3,5
16120,2019,Fall,Reading,207,53,3,6
22449,2019,Fall,Reading,215,73,3,5
16757,2019,Fall,Reading,182,6,1,10
22983,2019,Fall,Reading,208,56,3,6
24193,2019,Fall,Reading,195,24,1,8
15586,2019,Fall,Reading,188,12,1,9
27812,2019,Fall,Reading,186,10,1,9
12617,2019,Fall,Reading,201,38,2,7
12231,2019,Fall,Reading,227,92,4,3
28942,2019,Fall,Reading,212,66,3,5
23503,2019,Fall,Reading,169,1,1,12
22241,2019,Fall,Reading,182,6,1,9
29188,2019,Fall,Reading,212,66,3,5
24692,2019,Fall,Reading,203,43,2,6
12548,2019,Fall,Reading,197,28,2,7
17253,2019,Fall,Reading,203,43,2,6
26281,2019,Fall,Reading,183,7,1,9
24731,2019,Fall,Reading,198,31,2,7
14975,2019,Fall,Reading,192,18,1,8
21108,2019,Fall,Reading,208,56,3,6
15742,2019,Fall,Reading,181,5,1,10
22582,2019,Fall,Reading,209,59,3,6
13119,2019,Fall,Reading,198,31,2,7
10618,2019,Fall,Reading,197,28,2,7
25736,2019,Fall,Reading,178,3,1,10
27685,2019,Fall,Reading,219,81,4,4
15344,2019,Fall,Reading,167,1,1,12
21859,2019,Fall,Reading,196,26,2,7
17107,2019,Fall,Reading,212,66,3,5
16643,2019,Fall,Reading,194,22,1,8
16787,2019,Fall,Reading,213,69,3,5
29174,2019,Fall,Reading,201,38,2,7
12407,2019,Fall,Reading,194,22,1,8
22863,2019,Fall,Reading,204,46,2,6
16525,2019,Fall,Reading,202,40,2,7
25224,2019,Fall,Reading,215,73,3,5
10053,2019,Fall,Reading,193,20,1,8
11179,2019,Fall,Reading,206,51,3,6
27534,2019,Fall,Reading,172,1,1,11
17885,2019,Fall,Reading,210,61,3,6
25512,2019,Fall,Reading,213,69,3,5
11572,2019,Fall,Reading,188,12,1,9
18837,2019,Fall,Reading,185,9,1,9
12642,2019,Fall,Reading,174,2,1,11
10151,2019,Fall,Reading,188,12,1,9
26204,2019,Fall,Reading,208,56,3,6
19609,2019,Fall,Reading,174,2,1,10
23093,2019,Fall,Reading,207,53,3,6
23212,2019,Fall,Reading,196,26,2,7
18989,2019,Fall,Reading,210,61,3,6
11521,2019,Fall,Reading,203,43,2,6
26046,2019,Fall,Reading,202,40,2,7
17175,2019,Fall,Reading,203,43,2,6
26197,2019,Fall,Reading,199,33,2,7
22846,2019,Fall,Reading,190,15,1,8
26726,2019,Fall,Reading,191,17,1,8
11949,2019,Fall,Reading,213,69,3,5
13421,2019,Fall,Reading,199,33,2,7
29924,2019,Fall,Reading,188,12,1,9
20793,2019,Fall,Reading,223,87,4,4
15338,2019,Fall,Reading,149,1,1,14
11250,2019,Fall,Reading,201,38,2,7
27279,2019,Fall,Reading,219,81,4,4
18949,2019,Fall,Reading,202,40,2,7
25528,2019,Fall,Reading,188,12,1,9
24822,2019,Fall,Reading,193,20,1,8
13787,2019,Fall,Reading,202,40,2,7
26494,2019,Fall,Reading,153,1,1,14
23775,2019,Fall,Reading,219,81,4,4
16125,2019,Fall,Reading,200,35,2,7
25130,2019,Fall,Reading,214,71,3,5
27907,2019,Fall,Reading,192,18,1,8
22272,2019,Fall,Reading,217,77,4,5
23012,2019,Fall,Reading,209,59,3,6
12978,2019,Fall,Reading,195,24,1,8
29552,2019,Fall,Reading,199,33,2,7
25386,2019,Fall,Reading,179,4,1,10
29408,2019,Fall,Reading,208,56,3,6
14964,2019,Fall,Reading,206,51,3,6
24464,2019,Fall,Reading,219,81,4,4
28510,2019,Fall,Reading,194,22,1,8
27684,2019,Fall,Reading,205,48,2,6
15094,2019,Fall,Reading,202,40,2,7
13672,2019,Fall,Reading,192,18,1,8
26685,2019,Fall,Reading,166,1,1,12
18495,2019,Fall,Reading,183,7,1,9
22850,2019,Fall,Reading,205,48,2,6
13151,2019,Fall,Reading,222,86,4,4
28254,2019,Fall,Reading,214,71,3,5
21135,2019,Fall,Reading,223,87,4,4
21908,2019,Fall,Reading,217,77,4,5
14208,2019,Fall,Reading,212,66,3,5
19865,2019,Fall,Reading,194,22,1,8
14748,2019,Fall,Reading,198,31,2,7
22281,2019,Fall,Reading,192,18,1,8
22562,2019,Fall,Reading,193,20,1,8
11885,2019,Fall,Reading,201,38,2,7
10696,2019,Fall,Reading,206,51,3,6
19636,2019,Fall,Reading,207,53,3,6
20168,2019,Fall,Reading,185,9,1,9
18165,2019,Fall,Reading,188,12,1,9
10295,2019,Fall,Reading,225,90,4,3
16224,2019,Fall,Reading,208,56,3,6
21925,2019,Fall,Reading,195,24,1,8
12051,2019,Fall,Reading,215,73,3,5
17898,2019,Fall,Reading,205,48,2,6
19430,2019,Fall,Reading,224,89,4,4
27823,2019,Fall,Reading,204,46,2,6
26114,2019,Fall,Reading,197,28,2,7
21403,2019,Fall,Reading,219,81,4,4
14694,2019,Fall,Reading,208,56,3,6
13923,2019,Fall,Reading,215,73,3,5
27866,2019,Fall,Reading,204,46,2,6
23779,2019,Fall,Reading,201,38,2,7
11641,2019,Fall,Reading,215,73,3,5
15673,2019,Fall,Reading,223,87,4,4
29078,2019,Fall,Reading,199,33,2,7
